symbol,open,close,high,low,volume,changePercent,date,companyName,sector
ADI,110.8,108.58,110.83,108.22,2988293,-0.028,2019-11-20,Analog Devices Inc.,Manufacturing
ADI,109.06,108.78,109.235,107.85,2903049,0.0018,2019-11-21,Analog Devices Inc.,Manufacturing
ADI,111.08,110.65,111.08,109.14,1783561,0.0172,2019-11-22,Analog Devices Inc.,Manufacturing
ADI,111.62,112.93,113.47,111.32,3031509,0.0206,2019-11-25,Analog Devices Inc.,Manufacturing
ADI,108.62,114.89,115.45,107.51,7432903,0.0174,2019-11-26,Analog Devices Inc.,Manufacturing
ADI,116.11,113.7,116.31,113.03,3948863,-0.0104,2019-11-27,Analog Devices Inc.,Manufacturing
ADI,113.03,112.95,114.39,112.44,1036675,-0.0066,2019-11-29,Analog Devices Inc.,Manufacturing
ADI,113.06,111.26,113.36,110.93,1715849,-0.015,2019-12-02,Analog Devices Inc.,Manufacturing
ADI,109.54,110.25,110.43,108.67,2157134,-0.0091,2019-12-03,Analog Devices Inc.,Manufacturing
ADI,111.8,114.39,114.51,111.8,2890447,0.0376,2019-12-04,Analog Devices Inc.,Manufacturing
ADI,113.95,113.43,115.23,113.16,2443405,-0.0084,2019-12-05,Analog Devices Inc.,Manufacturing
ADI,114.74,115.89,116.1,114.4,2150292,0.0217,2019-12-06,Analog Devices Inc.,Manufacturing
ADI,115.78,114.62,115.78,114.5101,1553263,-0.011,2019-12-09,Analog Devices Inc.,Manufacturing
ADI,114.58,114.41,115.44,114.03,2815854,-0.0018,2019-12-10,Analog Devices Inc.,Manufacturing
ADI,114.95,115.85,116.49,114.79,2203209,0.0126,2019-12-11,Analog Devices Inc.,Manufacturing
ADI,115.87,117.81,118.66,115.6124,2424054,0.0169,2019-12-12,Analog Devices Inc.,Manufacturing
ADI,117.58,118.77,119.47,116.9,1644295,0.0081,2019-12-13,Analog Devices Inc.,Manufacturing
ADI,119.52,118.86,120.5,118.49,2062535,0.0008,2019-12-16,Analog Devices Inc.,Manufacturing
ADI,118.91,118.82,119.41,118.07,1467449,-0.0003,2019-12-17,Analog Devices Inc.,Manufacturing
ADI,118.89,117.0,119.53,116.86,2708958,-0.0153,2019-12-18,Analog Devices Inc.,Manufacturing
ADI,117.38,118.7,118.82,117.13,1713995,0.0145,2019-12-19,Analog Devices Inc.,Manufacturing
ADI,120.18,119.82,120.22,117.9,4449011,0.0094,2019-12-20,Analog Devices Inc.,Manufacturing
ADI,120.0,119.17,120.545,119.03,1565751,-0.0054,2019-12-23,Analog Devices Inc.,Manufacturing
ADI,119.26,119.72,119.88,119.11,487824,0.0046,2019-12-24,Analog Devices Inc.,Manufacturing
ADI,119.67,119.73,120.13,119.26,912635,0.0001,2019-12-26,Analog Devices Inc.,Manufacturing
ADI,119.72,119.45,120.0,118.99,1360930,-0.0023,2019-12-27,Analog Devices Inc.,Manufacturing
ADI,119.28,118.86,119.45,117.94,1107348,-0.0049,2019-12-30,Analog Devices Inc.,Manufacturing
ADI,118.82,118.84,119.1407,118.135,963456,-0.0002,2019-12-31,Analog Devices Inc.,Manufacturing
BKR,23.38,22.67,23.39,22.66,6917323,0.0,2019-10-01,Baker Hughes Co,Manufacturing
BKR,22.65,22.14,22.65,22.07,5016424,-0.0234,2019-10-02,Baker Hughes Co,Manufacturing
BKR,22.03,22.69,22.7,21.78,5902846,0.0248,2019-10-03,Baker Hughes Co,Manufacturing
BKR,22.69,22.47,22.8,22.29,4581755,-0.0097,2019-10-04,Baker Hughes Co,Manufacturing
BKR,22.49,21.9,22.553,21.89,3911465,-0.0254,2019-10-07,Baker Hughes Co,Manufacturing
BKR,21.69,21.38,21.82,21.37,3187926,-0.0237,2019-10-08,Baker Hughes Co,Manufacturing
BKR,21.63,21.61,21.669,21.27,2519000,0.0108,2019-10-09,Baker Hughes Co,Manufacturing
BKR,21.73,21.8,21.96,21.68,3245840,0.0088,2019-10-10,Baker Hughes Co,Manufacturing
BKR,22.12,22.23,22.49,21.945,5358817,0.0197,2019-10-11,Baker Hughes Co,Manufacturing
BKR,21.92,22.32,22.39,21.8,3674201,0.004,2019-10-14,Baker Hughes Co,Manufacturing
BKR,22.32,22.3,22.69,22.2,4684908,-0.0009,2019-10-15,Baker Hughes Co,Manufacturing
BKR,22.31,21.99,22.42,21.955,3549011,-0.0139,2019-10-16,Baker Hughes Co,Manufacturing
BKR,22.17,22.08,22.555,22.04,4261406,0.0041,2019-10-17,Baker Hughes Co,Manufacturing
BKR,22.19,21.77,22.58,21.75,2826912,-0.014,2019-10-18,Baker Hughes Co,Manufacturing
BKR,21.76,22.12,22.325,21.54,7276078,0.0161,2019-10-21,Baker Hughes Co,Manufacturing
BKR,22.28,22.63,22.86,22.1,2929519,0.0231,2019-10-22,Baker Hughes Co,Manufacturing
BKR,22.5,23.12,23.2,22.3,4109538,0.0217,2019-10-23,Baker Hughes Co,Manufacturing
BKR,23.05,22.33,23.065,21.95,3845327,-0.0342,2019-10-24,Baker Hughes Co,Manufacturing
BKR,22.3,22.38,22.61,22.24,4691918,0.0022,2019-10-25,Baker Hughes Co,Manufacturing
BKR,22.55,21.99,22.69,21.83,4371610,-0.0174,2019-10-28,Baker Hughes Co,Manufacturing
BKR,21.82,21.9,22.49,21.59,8288668,-0.0041,2019-10-29,Baker Hughes Co,Manufacturing
BKR,22.53,21.62,23.12,21.54,6093911,-0.0128,2019-10-30,Baker Hughes Co,Manufacturing
BKR,21.47,21.4,21.52,20.92,5869188,-0.0102,2019-10-31,Baker Hughes Co,Manufacturing
BKR,21.5,21.9,21.97,21.35,4457662,0.0234,2019-11-01,Baker Hughes Co,Manufacturing
BKR,22.08,22.35,22.5458,21.96,4923629,0.0205,2019-11-04,Baker Hughes Co,Manufacturing
BKR,22.24,22.63,22.79,22.1,4481247,0.0125,2019-11-05,Baker Hughes Co,Manufacturing
BKR,22.57,21.95,22.68,21.85,3541335,-0.03,2019-11-06,Baker Hughes Co,Manufacturing
BKR,22.01,22.08,22.34,21.91,3946215,0.0059,2019-11-07,Baker Hughes Co,Manufacturing
BKR,21.87,22.25,22.27,21.59,3007215,0.0077,2019-11-08,Baker Hughes Co,Manufacturing
BKR,21.9,22.21,22.32,21.51,2488244,-0.0018,2019-11-11,Baker Hughes Co,Manufacturing
BKR,22.39,22.09,22.45,21.9087,3221809,-0.0054,2019-11-12,Baker Hughes Co,Manufacturing
BKR,21.96,21.64,22.03,21.57,2236542,-0.0204,2019-11-13,Baker Hughes Co,Manufacturing
BKR,21.64,21.89,22.01,21.54,2587210,0.0116,2019-11-14,Baker Hughes Co,Manufacturing
BKR,22.13,22.69,22.85,22.09,4731017,0.0365,2019-11-15,Baker Hughes Co,Manufacturing
BKR,22.58,22.17,22.58,21.82,11292789,-0.0229,2019-11-18,Baker Hughes Co,Manufacturing
BKR,22.15,22.01,22.34,21.82,3623046,-0.0072,2019-11-19,Baker Hughes Co,Manufacturing
BKR,22.26,22.42,22.79,22.06,3386565,0.0186,2019-11-20,Baker Hughes Co,Manufacturing
BKR,22.58,22.59,22.701,22.3,3067815,0.0076,2019-11-21,Baker Hughes Co,Manufacturing
BKR,22.59,22.42,23.05,22.39,3481081,-0.0075,2019-11-22,Baker Hughes Co,Manufacturing
BKR,22.3,22.54,22.75,22.08,3678493,0.0054,2019-11-25,Baker Hughes Co,Manufacturing
BKR,22.56,22.61,22.71,22.39,7738670,0.0031,2019-11-26,Baker Hughes Co,Manufacturing
BKR,22.52,22.55,22.67,22.16,3115537,-0.0027,2019-11-27,Baker Hughes Co,Manufacturing
BKR,22.32,22.42,22.665,22.2272,1993600,-0.0058,2019-11-29,Baker Hughes Co,Manufacturing
BKR,22.41,22.14,22.55,21.87,3491814,-0.0125,2019-12-02,Baker Hughes Co,Manufacturing
BKR,21.82,21.32,21.93,21.31,5288155,-0.037,2019-12-03,Baker Hughes Co,Manufacturing
BKR,21.52,22.17,22.17,21.43,4406584,0.0399,2019-12-04,Baker Hughes Co,Manufacturing
BKR,22.32,22.14,22.44,22.06,2855644,-0.0014,2019-12-05,Baker Hughes Co,Manufacturing
BKR,22.14,22.21,22.54,22.02,5339741,0.0032,2019-12-06,Baker Hughes Co,Manufacturing
BKR,22.13,22.25,22.69,22.0546,5026294,0.0018,2019-12-09,Baker Hughes Co,Manufacturing
BKR,22.85,22.34,22.93,22.18,8650698,0.004,2019-12-10,Baker Hughes Co,Manufacturing
BKR,22.38,22.68,22.72,22.38,7881980,0.0152,2019-12-11,Baker Hughes Co,Manufacturing
BKR,22.89,23.76,23.89,22.7,7256407,0.0476,2019-12-12,Baker Hughes Co,Manufacturing
BKR,23.99,23.64,24.0499,23.59,4890668,-0.0051,2019-12-13,Baker Hughes Co,Manufacturing
BKR,23.88,23.95,24.25,23.73,5240348,0.0131,2019-12-16,Baker Hughes Co,Manufacturing
BKR,23.94,24.37,24.38,23.87,4806631,0.0175,2019-12-17,Baker Hughes Co,Manufacturing
BKR,24.38,24.73,24.9,24.25,5406835,0.0148,2019-12-18,Baker Hughes Co,Manufacturing
BKR,24.61,24.97,25.045,24.61,4404877,0.0097,2019-12-19,Baker Hughes Co,Manufacturing
BKR,25.07,25.09,25.28,24.88,10048096,0.0048,2019-12-20,Baker Hughes Co,Manufacturing
BKR,25.02,25.51,25.6,24.99,3453694,0.0167,2019-12-23,Baker Hughes Co,Manufacturing
BKR,25.42,25.48,25.74,25.41,958438,-0.0012,2019-12-24,Baker Hughes Co,Manufacturing
BKR,25.71,25.56,25.72,25.42,2146880,0.0031,2019-12-26,Baker Hughes Co,Manufacturing
BKR,25.66,25.49,25.805,25.354,2555934,-0.0027,2019-12-27,Baker Hughes Co,Manufacturing
BKR,25.57,25.63,25.9,25.49,2828499,0.0055,2019-12-30,Baker Hughes Co,Manufacturing
BKR,25.4,25.63,25.64,25.09,3114145,0.0,2019-12-31,Baker Hughes Co,Manufacturing
CVX,119.27,116.01,119.46,115.88,7204647,0.0,2019-10-01,Chevron Corp.,Manufacturing
CVX,115.06,112.29,115.11,111.62,9943708,-0.0321,2019-10-02,Chevron Corp.,Manufacturing
CVX,112.06,113.15,113.1917,110.4217,5671810,0.0077,2019-10-03,Chevron Corp.,Manufacturing
CVX,113.6,113.85,114.0,112.55,4883879,0.0062,2019-10-04,Chevron Corp.,Manufacturing
CVX,113.96,113.26,114.7471,113.23,4774379,-0.0052,2019-10-07,Chevron Corp.,Manufacturing
CVX,112.11,111.71,112.7524,111.61,6067852,-0.0137,2019-10-08,Chevron Corp.,Manufacturing
CVX,112.59,113.14,114.51,112.3,4700468,0.0128,2019-10-09,Chevron Corp.,Manufacturing
CVX,113.53,114.59,114.79,113.3,3920110,0.0128,2019-10-10,Chevron Corp.,Manufacturing
CVX,115.69,116.15,117.03,115.36,5181691,0.0136,2019-10-11,Chevron Corp.,Manufacturing
CVX,115.58,116.18,116.3933,115.45,2590041,0.0003,2019-10-14,Chevron Corp.,Manufacturing
CVX,115.85,116.31,117.62,115.8,3744171,0.0011,2019-10-15,Chevron Corp.,Manufacturing
CVX,116.23,115.11,116.6605,115.08,3651748,-0.0103,2019-10-16,Chevron Corp.,Manufacturing
CVX,115.61,115.35,116.06,114.92,3837822,0.0021,2019-10-17,Chevron Corp.,Manufacturing
CVX,115.14,114.74,115.58,114.74,5679872,-0.0053,2019-10-18,Chevron Corp.,Manufacturing
CVX,115.55,116.61,116.75,115.55,4153612,0.0163,2019-10-21,Chevron Corp.,Manufacturing
CVX,116.63,117.8,118.56,116.49,4130577,0.0102,2019-10-22,Chevron Corp.,Manufacturing
CVX,117.4,117.98,118.02,116.78,4159941,0.0015,2019-10-23,Chevron Corp.,Manufacturing
CVX,118.47,117.58,118.81,117.31,3893194,-0.0034,2019-10-24,Chevron Corp.,Manufacturing
CVX,117.77,118.67,118.85,117.69,3369139,0.0093,2019-10-25,Chevron Corp.,Manufacturing
CVX,119.08,118.48,119.51,117.64,5076294,-0.0016,2019-10-28,Chevron Corp.,Manufacturing
CVX,117.97,118.13,119.07,117.69,4548403,-0.003,2019-10-29,Chevron Corp.,Manufacturing
CVX,118.18,116.36,118.18,115.52,4690892,-0.015,2019-10-30,Chevron Corp.,Manufacturing
CVX,115.86,116.14,116.36,115.32,7177681,-0.0019,2019-10-31,Chevron Corp.,Manufacturing
CVX,115.49,116.21,116.6228,114.02,7684675,0.0006,2019-11-01,Chevron Corp.,Manufacturing
CVX,117.23,121.57,121.87,117.02,10348755,0.0461,2019-11-04,Chevron Corp.,Manufacturing
CVX,121.23,121.94,122.45,120.72,6971221,0.003,2019-11-05,Chevron Corp.,Manufacturing
CVX,121.94,119.9,122.14,119.8,6104748,-0.0167,2019-11-06,Chevron Corp.,Manufacturing
CVX,121.13,121.89,122.0,120.3235,5440991,0.0166,2019-11-07,Chevron Corp.,Manufacturing
CVX,120.97,120.93,121.2,120.16,4249822,-0.0079,2019-11-08,Chevron Corp.,Manufacturing
CVX,120.2,120.81,121.39,120.01,3870833,-0.001,2019-11-11,Chevron Corp.,Manufacturing
CVX,121.29,120.96,122.05,120.4801,4503638,0.0012,2019-11-12,Chevron Corp.,Manufacturing
CVX,120.46,122.28,122.41,120.37,5297573,0.0109,2019-11-13,Chevron Corp.,Manufacturing
CVX,121.85,121.96,122.94,121.4,4886604,-0.0026,2019-11-14,Chevron Corp.,Manufacturing
CVX,121.22,120.64,121.39,120.11,5589793,-0.0108,2019-11-15,Chevron Corp.,Manufacturing
CVX,119.82,118.55,120.0,118.14,4885671,-0.0173,2019-11-18,Chevron Corp.,Manufacturing
CVX,118.5,116.45,118.8,116.08,8727280,-0.0177,2019-11-19,Chevron Corp.,Manufacturing
CVX,116.41,117.34,118.08,116.12,5903205,0.0076,2019-11-20,Chevron Corp.,Manufacturing
CVX,117.61,118.77,118.95,117.2,5810888,0.0122,2019-11-21,Chevron Corp.,Manufacturing
CVX,119.06,118.63,119.7,118.6,4786806,-0.0012,2019-11-22,Chevron Corp.,Manufacturing
CVX,118.43,118.38,119.22,117.98,7389988,-0.0021,2019-11-25,Chevron Corp.,Manufacturing
CVX,118.34,117.79,118.56,117.2,10061284,-0.005,2019-11-26,Chevron Corp.,Manufacturing
CVX,117.99,118.07,118.605,117.62,4107005,0.0024,2019-11-27,Chevron Corp.,Manufacturing
CVX,117.28,117.13,117.82,116.88,3271027,-0.008,2019-11-29,Chevron Corp.,Manufacturing
CVX,117.98,116.8,118.07,116.72,5196809,-0.0028,2019-12-02,Chevron Corp.,Manufacturing
CVX,116.2,115.89,116.7,115.7,7298088,-0.0078,2019-12-03,Chevron Corp.,Manufacturing
CVX,116.64,116.94,117.3,116.43,5706769,0.0091,2019-12-04,Chevron Corp.,Manufacturing
CVX,117.62,116.33,117.74,116.19,5517564,-0.0052,2019-12-05,Chevron Corp.,Manufacturing
CVX,117.09,118.01,119.29,116.98,6735556,0.0144,2019-12-06,Chevron Corp.,Manufacturing
CVX,116.52,117.3,117.89,116.44,4831761,-0.006,2019-12-09,Chevron Corp.,Manufacturing
CVX,118.03,117.89,118.09,117.05,4889002,0.005,2019-12-10,Chevron Corp.,Manufacturing
CVX,117.09,116.23,117.66,116.13,7039707,-0.0141,2019-12-11,Chevron Corp.,Manufacturing
CVX,116.59,118.81,118.89,116.59,6465087,0.0222,2019-12-12,Chevron Corp.,Manufacturing
CVX,119.05,117.96,119.54,117.9,4863504,-0.0072,2019-12-13,Chevron Corp.,Manufacturing
CVX,118.86,119.36,119.47,118.61,5619466,0.0119,2019-12-16,Chevron Corp.,Manufacturing
CVX,119.59,118.6,119.89,118.33,6755700,-0.0064,2019-12-17,Chevron Corp.,Manufacturing
CVX,118.68,118.55,119.64,118.52,7498375,-0.0004,2019-12-18,Chevron Corp.,Manufacturing
CVX,118.57,118.13,118.74,117.86,6220500,-0.0035,2019-12-19,Chevron Corp.,Manufacturing
CVX,119.4,119.68,119.94,118.09,12171143,0.0131,2019-12-20,Chevron Corp.,Manufacturing
CVX,119.31,120.33,120.4,119.15,5875420,0.0054,2019-12-23,Chevron Corp.,Manufacturing
CVX,120.43,120.34,120.78,120.09,1640120,0.0001,2019-12-24,Chevron Corp.,Manufacturing
CVX,120.67,120.6,121.42,120.34,3648636,0.0022,2019-12-26,Chevron Corp.,Manufacturing
CVX,120.89,120.3,121.29,120.24,4138405,-0.0025,2019-12-27,Chevron Corp.,Manufacturing
CVX,120.44,119.85,121.34,119.8132,4580992,-0.0037,2019-12-30,Chevron Corp.,Manufacturing
CVX,119.5,120.51,120.63,119.25,4215863,0.0055,2019-12-31,Chevron Corp.,Manufacturing
DVN,24.2,23.14,24.54,23.1,4563482,0.0,2019-10-01,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.94,22.03,23.09,22.0,7617252,-0.048,2019-10-02,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,21.82,22.67,22.695,21.42,7272543,0.0291,2019-10-03,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.39,22.6,22.82,22.14,3653917,-0.0031,2019-10-04,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.46,21.89,22.6,21.55,7246554,-0.0314,2019-10-07,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,21.54,20.91,21.72,20.91,8544082,-0.0448,2019-10-08,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,21.32,21.07,21.4,20.585,7685438,0.0077,2019-10-09,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,21.05,20.83,21.35,20.57,6086827,-0.0114,2019-10-10,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,21.18,21.26,21.72,21.045,8732061,0.0206,2019-10-11,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,20.82,20.95,21.0,20.09,9676149,-0.0146,2019-10-14,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,20.84,20.97,21.25,20.45,6541791,0.001,2019-10-15,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,20.94,20.65,21.38,20.59,6559655,-0.0153,2019-10-16,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,20.69,20.38,20.725,20.165,5717983,-0.0131,2019-10-17,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,20.33,19.8,20.61,19.8,5892979,-0.0285,2019-10-18,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,19.78,20.24,20.39,19.77,5064434,0.0222,2019-10-21,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,20.34,20.67,21.18,20.0943,6522043,0.0212,2019-10-22,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,20.64,21.3,21.527,20.32,10329138,0.0305,2019-10-23,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,21.48,21.46,21.53,21.03,8339751,0.0075,2019-10-24,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,21.43,21.47,21.63,21.06,9456280,0.0005,2019-10-25,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,21.66,21.05,21.87,21.045,8878477,-0.0196,2019-10-28,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,20.81,21.4,21.54,20.71,8305083,0.0166,2019-10-29,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,21.51,20.25,21.59,20.185,6303313,-0.0537,2019-10-30,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,20.16,20.28,20.43,19.72,5711190,0.0015,2019-10-31,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,20.57,21.17,21.205,20.36,6601306,0.0439,2019-11-01,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,21.61,22.57,22.65,21.51,12374336,0.0661,2019-11-04,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.8,22.98,23.57,22.72,11001180,0.0182,2019-11-05,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,24.0,22.08,24.0,22.03,10316389,-0.0392,2019-11-06,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.43,22.68,22.87,22.38,8545871,0.0272,2019-11-07,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.31,22.91,23.0,22.06,5696837,0.0101,2019-11-08,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.45,22.53,22.76,22.29,5730277,-0.0166,2019-11-11,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.74,22.37,23.07,22.16,7759888,-0.0071,2019-11-12,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.21,21.62,22.34,21.535,6365415,-0.0335,2019-11-13,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,21.7,21.84,22.11,21.64,5818338,0.0102,2019-11-14,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.04,22.56,22.85,22.01,6862238,0.033,2019-11-15,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.25,21.96,22.32,21.6,7661971,-0.0266,2019-11-18,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,21.84,21.49,21.89,21.21,6166551,-0.0214,2019-11-19,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,21.4,21.95,22.535,21.29,6380899,0.0214,2019-11-20,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.11,22.77,22.89,21.9099,7108016,0.0374,2019-11-21,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.87,22.77,23.035,22.5125,4324347,0.0,2019-11-22,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.73,22.74,22.89,22.49,7193243,-0.0013,2019-11-25,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.7,22.26,22.81,22.15,6717619,-0.0211,2019-11-26,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.35,22.51,22.59,22.1,3221593,0.0112,2019-11-27,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.25,21.89,22.25,21.71,2392052,-0.0275,2019-11-29,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.15,21.83,22.37,21.79,4867539,-0.0027,2019-12-02,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,21.5,21.41,21.77,21.09,4501014,-0.0192,2019-12-03,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,21.76,22.39,22.59,21.74,6375537,0.0458,2019-12-04,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.67,22.07,22.74,21.87,5175046,-0.0143,2019-12-05,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.17,23.14,23.25,22.17,5310234,0.0485,2019-12-06,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,22.91,23.15,23.3,22.87,4561286,0.0004,2019-12-09,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,23.49,23.42,23.89,23.165,5089099,0.0117,2019-12-10,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,23.33,23.42,23.58,23.12,3583927,0.0,2019-12-11,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,23.39,23.99,24.115,23.32,5832992,0.0243,2019-12-12,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,24.05,23.48,24.21,23.43,4573657,-0.0213,2019-12-13,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,23.78,23.85,24.205,23.63,11448524,0.0158,2019-12-16,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,23.9,24.17,24.34,23.86,5364017,0.0134,2019-12-17,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,24.65,24.7,25.02,24.31,9021709,0.0219,2019-12-18,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,24.74,25.11,25.23,24.709,7107424,0.0166,2019-12-19,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,25.3,25.47,25.55,25.06,14639338,0.0143,2019-12-20,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,25.54,26.23,26.31,25.44,6294122,0.0298,2019-12-23,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,26.35,26.54,26.685,26.28,2779996,0.0118,2019-12-24,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,26.7,26.36,26.91,26.32,3175581,-0.0068,2019-12-26,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,26.5,25.73,26.565,25.71,3950917,-0.0239,2019-12-27,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,25.76,25.53,25.9701,25.495,3549698,-0.0078,2019-12-30,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
DVN,25.28,25.97,26.08,25.15,3392020,0.0172,2019-12-31,Devon Energy Corp.,"Mining, Quarrying, and Oil and Gas Extraction"
